id,YCoordi0te,XCoordi0te,elevation,slope,aspect,region,country,geometry,area,map_class
66,12.05757402,105.4447723,39,0.007554069,0.716333116,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
28,12.17307087,105.8757981,21,0.012206718,0.84094674,Tbong Khmum,Cambodia,points,1,Non Forest stable
656,12.17338497,106.0099681,25,0.004686117,3.598564669,Krâchéh,Cambodia,points,1,Non Forest stable
428,12.18265832,106.3664711,96,0.015425829,5.090666752,Krâchéh,Cambodia,points,1,Non Forest stable
409,12.16548045,106.7672468,143,0.003242083,4.923155541,Krâchéh,Cambodia,points,1,Non Forest stable
313,12.09788612,106.8493315,143,0.00164361,3.574178268,Môndól Kiri,Cambodia,points,1,Non Forest stable
906,12.22155719,102.7515658,349,0.014481684,2.959716404,Pouthisat,Cambodia,points,1,Non Forest stable
292,12.26140792,102.9163865,337,0.016404396,1.311572777,Pouthisat,Cambodia,points,1,Non Forest stable
901,12.3249226,103.2158389,194,0.007750234,0.718747553,Pouthisat,Cambodia,points,1,Non Forest stable
315,12.32381975,103.599774,66,0.004478723,3.17239269,Pouthisat,Cambodia,points,1,Non Forest stable
683,12.33431871,103.7565611,34,0.001941067,5.589283517,Pouthisat,Cambodia,points,1,Non Forest stable
309,12.28903398,104.3270892,48,0.002322853,0.364214949,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
865,12.20243469,104.4960908,36,0.00291074,0.859956934,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
868,12.23517145,104.5321296,26,0.001978718,0.990278254,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
489,12.28708384,104.7107324,9,0.003047734,4.395543252,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
255,12.3283988,104.9099429,10,0.000429704,5.956416691,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
442,12.21739302,105.1097275,13,0.000542622,3.141592654,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
55,12.33773135,105.224737,96,0.008490876,4.937964342,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
293,12.29411049,105.3970675,53,0.00104765,4.313433478,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
501,12.26643089,105.468657,41,0.005246919,1.519065126,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
701,12.28982163,105.6401245,21,0.004766939,0.547708115,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
561,12.20592046,105.8467177,15,0.006027014,0.254346306,Krâchéh,Cambodia,points,1,Non Forest stable
497,12.24943041,105.9424946,17,0.001548482,2.871173917,Krâchéh,Cambodia,points,1,Non Forest stable
464,12.28550734,106.1434453,82,0.011397899,3.117392766,Krâchéh,Cambodia,points,1,Non Forest stable
278,12.23088399,106.2956255,58,0.002499949,3.537948994,Krâchéh,Cambodia,points,1,Non Forest stable
419,12.20925932,106.5666174,122,0.004352774,5.029318862,Krâchéh,Cambodia,points,1,Non Forest stable
926,12.19751793,106.7690436,131,0.002707732,3.935045681,Krâchéh,Cambodia,points,1,Non Forest stable
38,12.42672115,103.1017747,839,0.290838056,1.47320275,Pouthisat,Cambodia,points,1,Non Forest stable
332,12.48471171,103.7151063,23,0.000387039,0.794009849,Pouthisat,Cambodia,points,1,Non Forest stable
722,12.35720053,103.7321335,33,0.002624391,1.622509504,Pouthisat,Cambodia,points,1,Non Forest stable
852,12.36067478,103.9237735,48,0.002950002,5.687430282,Pouthisat,Cambodia,points,1,Non Forest stable
632,12.46231372,104.2420199,34,0.00464569,6.012553279,Pouthisat,Cambodia,points,1,Non Forest stable
214,12.37953922,104.3745322,39,0.008175618,2.253003633,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
252,12.46597766,104.631461,9,0.000703203,4.518261283,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
754,12.42881137,104.7885722,11,0.001217527,0.470481908,Kâmpóng Chh0ng,Cambodia,points,1,Non Forest stable
204,12.34124494,104.9977365,10,0.000193463,0.79372179,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
436,12.47792454,105.2228971,20,0.002350046,4.654632411,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
550,12.36320171,105.2976472,46,0.003506133,2.010419078,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
530,12.44747483,105.5552524,46,0.003527026,3.141592654,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
807,12.38454808,105.6381823,44,0.02100809,2.106040638,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
895,12.3462113,105.7612965,41,0.021539509,4.33173962,Kâmpóng Cham,Cambodia,points,1,Non Forest stable
345,12.46320958,105.9343203,41,0.012660966,0.451103485,Krâchéh,Cambodia,points,1,Non Forest stable
59,12.42582513,106.0806781,22,0.004431386,5.224244091,Krâchéh,Cambodia,points,1,Non Forest stable
832,12.36669161,106.3524761,57,0.005981878,3.67369263,Krâchéh,Cambodia,points,1,Non Forest stable
765,12.36308119,107.0819181,621,0.023988178,3.789720451,Môndól Kiri,Cambodia,points,1,Non Forest stable
835,12.39439181,107.1676387,716,0.019475303,4.31173647,Môndól Kiri,Cambodia,points,1,Non Forest stable
174,12.61768389,102.937152,98,0.003498863,5.599773075,Batdâmbâng,Cambodia,points,1,Non Forest stable
785,12.60681038,103.0470139,126,0.0060276,3.396313127,Batdâmbâng,Cambodia,points,1,Non Forest stable
702,12.57894372,103.1845397,105,0.103865497,4.703279277,Batdâmbâng,Cambodia,points,1,Non Forest stable
476,12.60500458,103.3309208,47,0.002997159,0.092267681,Batdâmbâng,Cambodia,points,1,Non Forest stable
617,12.51717718,103.438848,69,0.006294784,0.131946901,Pouthisat,Cambodia,points,1,Non Forest stable
181,12.5708679,103.7182321,17,0.000813932,0,Pouthisat,Cambodia,points,1,Non Forest stable
264,12.52775488,103.866856,21,0.000703378,1.376717434,Pouthisat,Cambodia,points,1,Non Forest stable
750,12.63875094,103.9361522,13,0.000193577,5.488883806,Pouthisat,Cambodia,points,1,Non Forest stable
448,12.50220185,104.1799353,24,0.003690628,5.594194371,Pouthisat,Cambodia,points,1,Non Forest stable
840,12.60100747,104.2879887,1,0,1.570796327,Pouthisat,Cambodia,points,1,Non Forest stable
878,12.63551485,104.9354921,12,0.000615405,2.027359045,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
211,12.55568349,104.9804444,11,0.00038709,2.347453625,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
877,12.63523456,105.2592429,32,0.003331444,3.760709767,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
310,12.62810499,105.3389071,44,0.005994269,6.190908665,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
446,12.54666181,105.4773519,68,0.006563832,6.156664332,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
317,12.5247953,105.6243406,83,0.011304307,5.386228127,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
518,12.49472161,106.1020592,34,0.004478749,2.477539386,Krâchéh,Cambodia,points,1,Non Forest stable
797,12.51986214,106.2119564,52,0.004478726,3.172416363,Krâchéh,Cambodia,points,1,Non Forest stable
329,12.5616093,107.4296707,494,0.023678612,0.081699178,Môndól Kiri,Cambodia,points,1,Non Forest stable
407,12.76197936,102.7107527,188,0.028948986,1.236685273,Krong Pailin,Cambodia,points,1,Non Forest stable
600,12.67171506,102.9401306,104,0.016306196,2.287844984,Batdâmbâng,Cambodia,points,1,Non Forest stable
508,12.71021418,102.9905869,88,0.006446058,4.543228013,Batdâmbâng,Cambodia,points,1,Non Forest stable
370,12.69143774,103.2159566,48,0.003623076,0.230775524,Batdâmbâng,Cambodia,points,1,Non Forest stable
115,12.71893306,103.2595291,35,0.001977921,0.283126987,Batdâmbâng,Cambodia,points,1,Non Forest stable
350,12.78940244,103.427812,15,0.000542622,6.283185307,Batdâmbâng,Cambodia,points,1,Non Forest stable
88,12.6862711,103.5810354,14,0.000967981,0.794399517,Batdâmbâng,Cambodia,points,1,Non Forest stable
64,12.76682427,104.2058725,8,0.00157336,4.450753875,Siemréab,Cambodia,points,1,Non Forest stable
653,12.72750942,104.5266935,8,0.000271311,3.141592654,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
405,12.77729158,104.7274137,11,0.000429782,3.468893329,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
469,12.78431972,104.8538515,14,0.000429783,3.468903375,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
71,12.74830009,104.9761598,13,0,1.570796327,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
651,12.74333984,105.2632073,40,0.005665293,4.212993616,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
129,12.68275015,105.7209621,107,0.001679442,4.874648097,Krâchéh,Cambodia,points,1,Non Forest stable
662,12.76469725,105.8635448,42,0.002142184,2.256550276,Krâchéh,Cambodia,points,1,Non Forest stable
143,12.7823853,106.5603981,120,0.005442051,5.595531648,Môndól Kiri,Cambodia,points,1,Non Forest stable
597,12.68922493,107.2971769,389,0.019982454,5.576065607,Môndól Kiri,Cambodia,points,1,Non Forest stable
158,12.9140529,102.5997349,137,0.006495976,6.090465117,Krong Pailin,Cambodia,points,1,Non Forest stable
75,12.82806888,102.7232499,134,0.006620364,0.882528554,Krong Pailin,Cambodia,points,1,Non Forest stable
385,12.84554273,102.8910371,68,0.001792465,2.129120928,Batdâmbâng,Cambodia,points,1,Non Forest stable
821,12.89242964,103.0246796,52,0.014618496,2.712507993,Batdâmbâng,Cambodia,points,1,Non Forest stable
263,12.83094115,103.2354492,23,0.00061578,1.114532665,Batdâmbâng,Cambodia,points,1,Non Forest stable
566,12.82779458,103.3922208,13,0.000829183,1.570796327,Batdâmbâng,Cambodia,points,1,Non Forest stable
219,12.90621117,103.4471996,10,0.000193681,5.488356434,Batdâmbâng,Cambodia,points,1,Non Forest stable
571,12.88364624,104.0254701,5,0.000387349,0.794795579,Pouthisat,Cambodia,points,1,Non Forest stable
166,12.92354687,104.2644087,9,0.000193687,3.936454865,Siemréab,Cambodia,points,1,Non Forest stable
126,12.90165067,104.4624833,11,0,1.570796327,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
205,12.82782301,104.5145074,9,0.00060896,0.471114254,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
590,12.90516365,104.7655349,19,0.000802103,2.102931324,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
837,12.92061663,105.1072089,27,0.007502739,2.744276389,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
124,12.80833421,105.1241436,31,0.005788611,0.417882715,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
135,12.86212918,105.9906129,31,0.002502624,1.679420133,Krâchéh,Cambodia,points,1,Non Forest stable
113,12.830631,107.1584115,334,0.021908567,5.310850182,Môndól Kiri,Cambodia,points,1,Non Forest stable
887,12.93816657,102.550468,146,0.022802622,5.917416801,Krong Pailin,Cambodia,points,1,Non Forest stable
340,13.08885637,102.642442,56,0.001309889,1.886712573,Krong Pailin,Cambodia,points,1,Non Forest stable
711,13.07617779,102.9326516,46,0.023893886,3.447335574,Batdâmbâng,Cambodia,points,1,Non Forest stable
778,12.98974154,103.0333287,19,0.001373439,0.936484479,Batdâmbâng,Cambodia,points,1,Non Forest stable
284,13.07550112,103.2108598,15,0.001565822,0.919212367,Batdâmbâng,Cambodia,points,1,Non Forest stable
359,13.09203622,103.2870148,13,0.001605124,2.102593722,Batdâmbâng,Cambodia,points,1,Non Forest stable
831,13.06034388,103.7770922,7,0.000553306,4.71238898,Batdâmbâng,Cambodia,points,1,Non Forest stable
398,13.01556695,103.9537025,6,0.000542622,3.141592654,Siemréab,Cambodia,points,1,Non Forest stable
573,12.96314449,104.087789,7,0.000429814,2.814069341,Siemréab,Cambodia,points,1,Non Forest stable
190,13.02871711,104.4196927,12,0.001036281,3.553542656,Siemréab,Cambodia,points,1,Non Forest stable
192,12.97058853,104.5809591,14,0.001174614,3.77091766,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
327,12.96123604,104.6800482,19,0.000193704,0.794945753,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
612,13.04820273,105.1876973,36,0.005065822,1.869793128,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
433,13.03768674,105.3599523,135,0.014447333,4.80641746,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
429,13.0060542,105.9701824,27,0.008721802,1.524119761,Krâchéh,Cambodia,points,1,Non Forest stable
458,12.95541893,106.2747727,64,0.003180223,5.734318282,Krâchéh,Cambodia,points,1,Non Forest stable
374,13.02245395,107.0441915,147,0.003397834,5.258082565,Môndól Kiri,Cambodia,points,1,Non Forest stable
357,13.22109664,102.6024284,85,0.001036411,5.870949049,Batdâmbâng,Cambodia,points,1,Non Forest stable
925,13.12429846,102.7535016,43,0.000436683,1.254920073,Batdâmbâng,Cambodia,points,1,Non Forest stable
282,13.11431429,102.8060655,39,0.000276709,1.570796327,Batdâmbâng,Cambodia,points,1,Non Forest stable
243,13.2394643,103.0815439,13,0.000436871,1.255060838,Batdâmbâng,Cambodia,points,1,Non Forest stable
717,13.2165038,103.2413253,9,0.000271311,3.141592654,Batdâmbâng,Cambodia,points,1,Non Forest stable
749,13.10289293,103.2914702,13,0.00042984,0.327697688,Batdâmbâng,Cambodia,points,1,Non Forest stable
859,13.20818165,103.7339797,1,2.71E-20,1.570796327,Siemréab,Cambodia,points,1,Non Forest stable
894,13.23604422,103.9238393,7,0.000276851,1.570796327,Siemréab,Cambodia,points,1,Non Forest stable
466,13.16021353,104.3023696,17,0.001036371,3.553741316,Siemréab,Cambodia,points,1,Non Forest stable
789,13.18929902,104.3830328,22,0.00096897,3.936994336,Siemréab,Cambodia,points,1,Non Forest stable
360,13.15766205,104.6057724,43,0.006286208,3.750936958,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
148,13.15721839,104.770937,32,0.001174917,3.771270964,Kâmpóng Thum,Cambodia,points,1,Non Forest stable
341,13.12460931,105.0621389,86,0.005542983,3.579820687,Preah Vihéar,Cambodia,points,1,Non Forest stable
210,13.19685304,105.9333503,69,0.009697073,1.913179696,Stœng Trêng,Cambodia,points,1,Non Forest stable
17,13.13713957,107.0788271,130,0.003709651,4.041532326,Môndól Kiri,Cambodia,points,1,Non Forest stable
259,13.38176843,102.3773555,291,0.057935096,0.627913977,Batdâmbâng,Cambodia,points,1,Non Forest stable
733,13.3474073,102.4929561,131,0.01754208,3.070488899,Batdâmbâng,Cambodia,points,1,Non Forest stable
871,13.35260972,102.6408763,59,0.008834916,1.039461914,Batdâmbâng,Cambodia,points,1,Non Forest stable
671,13.28973547,102.9085772,24,0.000692264,0.201359478,Batdâmbâng,Cambodia,points,1,Non Forest stable
667,13.27047733,103.046471,16,0.000609184,0.471837259,Batdâmbâng,Cambodia,points,1,Non Forest stable
250,13.34363489,103.3979024,10,0.000271311,3.141592654,Batdâmbâng,Cambodia,points,1,Non Forest stable
413,13.31195576,103.5748031,8,0.000429878,5.955227469,Siemréab,Cambodia,points,1,Non Forest stable
634,13.37796627,103.7841978,13,0.000554025,4.71238898,Siemréab,Cambodia,points,1,Non Forest stable
610,13.34829282,104.0270738,18,0.002330367,3.854053796,Siemréab,Cambodia,points,1,Non Forest stable
718,13.32192054,104.1673921,31,0.004819319,2.631274348,Siemréab,Cambodia,points,1,Non Forest stable
51,13.29055691,104.2016157,25,0.001644968,2.707221532,Siemréab,Cambodia,points,1,Non Forest stable
591,13.35612676,105.1847823,78,0.033384739,1.473155982,Preah Vihéar,Cambodia,points,1,Non Forest stable
159,13.34356794,105.8836169,60,0.012762943,0.043414186,Stœng Trêng,Cambodia,points,1,Non Forest stable
638,13.37091933,106.0048773,103,0.010529225,4.738158289,Stœng Trêng,Cambodia,points,1,Non Forest stable
402,13.25468291,106.299342,104,0.01282583,3.033453525,Krâchéh,Cambodia,points,1,Non Forest stable
312,13.53381336,102.4687506,83,0.006389261,0.065122126,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
523,13.44283715,102.5296409,90,0.003672483,1.231903028,Batdâmbâng,Cambodia,points,1,Non Forest stable
150,13.52468195,102.6376487,39,0.002911268,0.729444346,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
389,13.42071052,102.8627783,16,0.000193889,0.79588308,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
104,13.4948808,102.9485451,13,0.000387841,0.796039673,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
187,13.50706808,103.1771811,10,2.17E-19,4.71238898,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
824,13.50191333,103.3767393,10,0.000193924,2.345535525,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
509,13.51072295,103.4377974,10,0,1.570796327,Siemréab,Cambodia,points,1,Non Forest stable
134,13.49336557,103.6183917,14,0.001175493,2.511241973,Siemréab,Cambodia,points,1,Non Forest stable
525,13.48349827,103.8466587,27,0.001488143,4.339153751,Siemréab,Cambodia,points,1,Non Forest stable
756,13.42223217,103.9514933,25,0.00080336,4.18117553,Siemréab,Cambodia,points,1,Non Forest stable
470,13.44533639,104.0319938,33,0.002410263,4.181221048,Siemréab,Cambodia,points,1,Non Forest stable
704,13.50146207,104.2788422,71,0.003802585,1.391464892,Siemréab,Cambodia,points,1,Non Forest stable
576,13.42239488,104.3685326,54,0.016070596,1.757571206,Siemréab,Cambodia,points,1,Non Forest stable
512,13.42355858,105.1814601,51,0.007082633,2.538483155,Preah Vihéar,Cambodia,points,1,Non Forest stable
197,13.53317646,106.0283597,59,0.003147646,6.150706394,Stœng Trêng,Cambodia,points,1,Non Forest stable
241,13.48123493,107.0696547,134,0.018620015,5.761277899,Rôtânôkiri,Cambodia,points,1,Non Forest stable
267,13.65220677,102.5706982,41,0.001384612,3.343252742,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
319,13.62532668,102.7316343,23,0.000554606,1.570796327,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
685,13.62892789,102.930747,12,0.000803883,4.181557461,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
641,13.60035396,102.9722005,16,0.010472501,0.75922629,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
416,13.56050042,103.2492759,11,0.000617272,5.167466735,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
231,13.60147554,103.4073959,15,0.002138212,3.847043051,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
625,13.55888265,103.4535448,12,0.000193948,5.487005681,Siemréab,Cambodia,points,1,Non Forest stable
766,13.66375065,103.6405537,24,0.000692307,3.343259678,Siemréab,Cambodia,points,1,Non Forest stable
472,13.58255747,103.8137126,35,0.002726463,4.008988606,Siemréab,Cambodia,points,1,Non Forest stable
816,13.68137238,103.9423972,107,0.068127375,4.426184419,Siemréab,Cambodia,points,1,Non Forest stable
842,13.62472194,104.4453002,80,0.005972537,3.572667554,Preah Vihéar,Cambodia,points,1,Non Forest stable
65,13.64144593,104.541128,174,0.022105989,2.014725865,Preah Vihéar,Cambodia,points,1,Non Forest stable
290,13.64399414,104.7525576,142,0.013535467,5.135814562,Preah Vihéar,Cambodia,points,1,Non Forest stable
881,13.70150292,104.9824422,252,0.032174605,0.484083148,Preah Vihéar,Cambodia,points,1,Non Forest stable
130,13.61315168,105.2230598,58,0.00403079,4.984989588,Preah Vihéar,Cambodia,points,1,Non Forest stable
1,13.56953448,106.0202851,56,0.003551641,2.180866146,Stœng Trêng,Cambodia,points,1,Non Forest stable
140,13.64402526,106.2649038,112,0.003615374,1.495682387,Stœng Trêng,Cambodia,points,1,Non Forest stable
555,13.57692249,106.6925946,116,0.002283364,4.952325465,Rôtânôkiri,Cambodia,points,1,Non Forest stable
348,13.58538246,106.9940455,176,0.023769613,2.765430008,Rôtânôkiri,Cambodia,points,1,Non Forest stable
889,13.66411453,107.1869985,291,0.00222413,5.222116894,Rôtânôkiri,Cambodia,points,1,Non Forest stable
932,13.67645683,107.3381787,228,0.008320665,1.570796327,Rôtânôkiri,Cambodia,points,1,Non Forest stable
256,13.78415896,102.8410636,67,0.015133743,3.242603836,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
392,13.76407305,102.9555768,21,0.001465665,3.529890434,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
460,13.77995312,103.169813,20,0.002134428,2.344953237,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
843,13.75464255,103.322616,15,0.001895023,2.766858877,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
165,13.72011292,103.5608449,24,0.000582043,5.486670424,Siemréab,Cambodia,points,1,Non Forest stable
119,13.76854268,104.01828,79,0.00379106,0.537898436,Siemréab,Cambodia,points,1,Non Forest stable
191,13.71306779,104.3763603,114,0.005043667,5.525154104,Siemréab,Cambodia,points,1,Non Forest stable
496,13.8017701,104.9109672,59,0.004263298,1.073230971,Preah Vihéar,Cambodia,points,1,Non Forest stable
3,13.77623973,105.1464494,66,0.004509395,2.696287122,Preah Vihéar,Cambodia,points,1,Non Forest stable
936,13.78262396,105.4037933,93,0.011865634,3.462771529,Preah Vihéar,Cambodia,points,1,Non Forest stable
27,13.76551983,105.6722428,139,0.007189304,4.155762862,Stœng Trêng,Cambodia,points,1,Non Forest stable
874,13.81478396,106.0794657,90,0.002722284,4.460579552,Stœng Trêng,Cambodia,points,1,Non Forest stable
552,13.81001672,106.2391626,68,0.002147754,0.887162622,Stœng Trêng,Cambodia,points,1,Non Forest stable
517,13.80576832,107.0859443,279,0.014357351,5.527037464,Rôtânôkiri,Cambodia,points,1,Non Forest stable
266,13.71775086,107.1752334,305,0.010085442,2.171116594,Rôtânôkiri,Cambodia,points,1,Non Forest stable
723,13.78133071,107.4451604,141,0.003493719,5.542099639,Rôtânôkiri,Cambodia,points,1,Non Forest stable
380,13.99293344,102.9344829,53,0.001358923,2.344485878,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
127,13.87887356,103.0276221,36,0.001176159,2.510465933,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
49,13.96408732,103.5009938,26,0.002995997,2.606646801,Otdar Mean Chey,Cambodia,points,1,Non Forest stable
461,14.00667537,103.7611464,55,0.00298441,3.141592654,Siemréab,Cambodia,points,1,Non Forest stable
285,13.94685489,103.9093474,92,0.005457012,4.587773343,Siemréab,Cambodia,points,1,Non Forest stable
353,13.92001603,104.1184476,86,0.001651372,3.310527474,Siemréab,Cambodia,points,1,Non Forest stable
649,13.95391643,104.2600299,107,0.007180209,2.371606467,Siemréab,Cambodia,points,1,Non Forest stable
862,13.95262108,104.6126955,69,0.001552911,2.344576343,Preah Vihéar,Cambodia,points,1,Non Forest stable
161,13.90722275,106.1284755,107,0.004775472,0.550630753,Stœng Trêng,Cambodia,points,1,Non Forest stable
694,13.88601424,107.1226841,205,0.021404525,2.290311331,Rôtânôkiri,Cambodia,points,1,Non Forest stable
453,13.88564759,107.2072798,152,0.009369208,6.238726997,Rôtânôkiri,Cambodia,points,1,Non Forest stable
307,14.02677882,102.9426435,54,0.002310317,3.081439172,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
565,14.0784027,103.1343613,66,0.001491416,1.198420411,Bântéay Méanchey,Cambodia,points,1,Non Forest stable
39,14.0524999,103.2569598,52,0.003219897,1.040762386,Otdar Mean Chey,Cambodia,points,1,Non Forest stable
354,14.07670492,103.4527999,35,0.001895381,3.516805428,Otdar Mean Chey,Cambodia,points,1,Non Forest stable
720,14.16097944,103.9726697,53,0.003913588,5.635094079,Otdar Mean Chey,Cambodia,points,1,Non Forest stable
618,14.0812999,104.0502129,74,0.008214664,0.135703221,Siemréab,Cambodia,points,1,Non Forest stable
245,14.11311399,104.3337537,148,0.005077353,0.277181205,Siemréab,Cambodia,points,1,Non Forest stable
687,14.11271804,104.4100103,115,0.010547681,0.479149821,Siemréab,Cambodia,points,1,Non Forest stable
14,14.07420837,104.9103467,74,0.004049026,1.470117208,Preah Vihéar,Cambodia,points,1,Non Forest stable
53,14.08953771,105.2254548,112,0.001768982,6.204570322,Preah Vihéar,Cambodia,points,1,Non Forest stable
867,14.02814376,106.3737116,71,0.002804555,5.057803678,Stœng Trêng,Cambodia,points,1,Non Forest stable
163,14.05237693,107.2437902,122,0.010292934,4.659648511,Rôtânôkiri,Cambodia,points,1,Non Forest stable
217,14.25950195,103.1573661,89,0.004645658,3.021595967,Otdar Mean Chey,Cambodia,points,1,Non Forest stable
12,14.17984294,103.8849263,54,0.003599392,2.126611198,Otdar Mean Chey,Cambodia,points,1,Non Forest stable
873,14.31535822,104.144657,63,0.00272732,3.039437141,Otdar Mean Chey,Cambodia,points,1,Non Forest stable
228,14.18152567,104.3368521,108,0.014434688,0.213424342,Otdar Mean Chey,Cambodia,points,1,Non Forest stable
25,14.21473743,104.4744793,91,0.002806554,4.367230656,Preah Vihéar,Cambodia,points,1,Non Forest stable
710,14.20715334,104.9039666,74,0.003498655,1.687380555,Preah Vihéar,Cambodia,points,1,Non Forest stable
506,14.21980782,105.0102148,92,0.020016276,3.958592855,Preah Vihéar,Cambodia,points,1,Non Forest stable
570,14.39189462,103.5529823,106,0.04611735,3.740445218,Otdar Mean Chey,Cambodia,points,1,Non Forest stable
